year,state_name,district_name,rape_women_above_18,dowry_deaths,kidnapping_and_abduction,cruelty_by_husband_or_his_relatives
2017,West Bengal,Nadia,74.0,50.0,155.0,898.0
2017,West Bengal,Paschim Medinipur,57.0,17.0,49.0,449.0
2017,West Bengal,Purba Medinipur,46.0,14.0,132.0,709.0
2017,West Bengal,Purulia,21.0,11.0,10.0,162.0
2017,West Bengal,Kolkata,2.0,0.0,2.0,2.0
2017,West Bengal,Darjeeling,0.0,0.0,0.0,0.0
2017,West Bengal,Darjeeling,16.0,3.0,50.0,625.0
2017,West Bengal,Uttar Dinajpur,54.0,6.0,39.0,271.0
2017,West Bengal,South 24 Parganas,45.0,24.0,203.0,1500.0
2017,West Bengal,Hooghly,7.0,14.0,9.0,459.0
2017,West Bengal,South 24 Parganas,42.0,10.0,87.0,728.0
2017,West Bengal,Kalimpong,3.0,0.0,4.0,13.0
2017,West Bengal,Purba Bardhaman,29.0,35.0,106.0,471.0
2017,West Bengal,South 24 Parganas,16.0,6.0,6.0,631.0
2017,West Bengal,North 24 Parganas,60.0,25.0,218.0,1342.0
2017,West Bengal,North 24 Parganas,26.0,14.0,113.0,650.0
2017,Andaman And Nicobar Islands,South Andamans,7.0,1.0,0.0,1.0
2017,Andaman And Nicobar Islands,Nicobars,0.0,0.0,0.0,0.0
2017,Chandigarh,Chandigarh,20.0,1.0,88.0,121.0
2017,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,1.0,0.0,0.0,4.0
2017,The Dadra And Nagar Haveli And Daman And Diu,Daman,3.0,0.0,0.0,4.0
2017,The Dadra And Nagar Haveli And Daman And Diu,Diu,2.0,0.0,0.0,1.0
2017,Delhi,Central,76.0,2.0,153.0,73.0
2017,Delhi,North West,2.0,0.0,0.0,0.0
2017,Delhi,East,106.0,4.0,191.0,208.0
2017,Delhi,New Delhi,0.0,0.0,0.0,0.0
2017,Delhi,New Delhi,1.0,0.0,0.0,0.0
2017,Delhi,North West,0.0,0.0,6.0,0.0
2017,Delhi,New Delhi,10.0,1.0,26.0,14.0
2017,Delhi,North,35.0,2.0,150.0,123.0
2017,Delhi,North East,99.0,24.0,361.0,294.0
2017,Delhi,North West,116.0,7.0,347.0,305.0
2017,Delhi,North West,115.0,19.0,451.0,141.0
2017,Delhi,New Delhi,2.0,0.0,15.0,0.0
2017,Delhi,South,123.0,9.0,285.0,173.0
2017,Delhi,South East,102.0,7.0,315.0,129.0
2017,Delhi,South West,86.0,8.0,112.0,93.0
2017,Delhi,North West,0.0,0.0,0.0,0.0
2017,Delhi,New Delhi,0.0,0.0,0.0,164.0
2017,Delhi,New Delhi,0.0,0.0,0.0,0.0
2017,Delhi,West,79.0,5.0,206.0,290.0
2017,Delhi,North West,120.0,18.0,385.0,312.0
2017,Delhi,Shahdara,62.0,5.0,156.0,141.0
2017,Delhi,South West,95.0,9.0,299.0,275.0
2017,Lakshadweep,Lakshadweep District,0.0,0.0,0.0,2.0
2018,Andhra Pradesh,Prakasam,50.0,5.0,6.0,542.0
2018,Andhra Pradesh,East Godavari,11.0,3.0,22.0,220.0
2018,Andhra Pradesh,Srikakulam,8.0,9.0,15.0,166.0
2018,Andhra Pradesh,Tirupati,14.0,6.0,0.0,83.0
2018,Andhra Pradesh,Ntr,26.0,10.0,24.0,537.0
2018,Andhra Pradesh,Visakhapatnam,48.0,5.0,80.0,634.0
2018,Andhra Pradesh,Vizianagaram,23.0,6.0,6.0,186.0
2018,Andhra Pradesh,West Godavari,53.0,14.0,12.0,551.0
2018,Arunachal Pradesh,Anjaw,0.0,0.0,0.0,1.0
2018,Arunachal Pradesh,Changlang,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Dibang Valley,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,East Kameng,4.0,0.0,6.0,2.0
2018,Arunachal Pradesh,West Kameng,0.0,0.0,1.0,2.0
2018,Arunachal Pradesh,Kurung Kumey,1.0,0.0,1.0,2.0
2018,Arunachal Pradesh,Lohit,0.0,0.0,13.0,3.0
2018,Arunachal Pradesh,Longding,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Lower Dibang Valley,3.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Papum Pare,6.0,0.0,17.0,38.0
2018,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Lower Subansiri,0.0,0.0,0.0,1.0
2018,Arunachal Pradesh,Upper Subansiri,2.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Tawang,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Tirap,3.0,0.0,0.0,1.0
2018,Arunachal Pradesh,Namsai,5.0,0.0,0.0,6.0
2018,Arunachal Pradesh,Siang,2.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Kamle,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Lower Siang,1.0,0.0,0.0,1.0
2018,Arunachal Pradesh,Leparada,1.0,0.0,0.0,1.0
2018,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2018,Assam,Barpeta,120.0,22.0,36.0,0.0
2018,Assam,Baksa,30.0,2.0,0.0,99.0
2018,Assam,Bongaigaon,51.0,10.0,26.0,265.0
2018,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2018,Assam,Cachar,62.0,12.0,32.0,620.0
2018,Assam,Chirang,20.0,0.0,0.0,89.0
2018,Assam,Darrang,67.0,4.0,42.0,493.0
2018,Assam,Dhemaji,27.0,4.0,0.0,152.0
2018,Assam,Dhubri,95.0,10.0,33.0,1090.0
2018,Assam,Dibrugarh,32.0,2.0,30.0,386.0
2018,Assam,Kamrup Metro,1.0,0.0,2.0,0.0
2018,Assam,Goalpara,52.0,10.0,50.0,390.0
2018,Assam,Golaghat,41.0,4.0,107.0,389.0
2018,Assam,Kamrup Metro,66.0,6.0,127.0,774.0
2018,Assam,Hailakandi,109.0,4.0,0.0,336.0
2018,Assam,West Karbi Anglong,3.0,9.0,0.0,10.0
2018,Assam,Jorhat,39.0,1.0,24.0,464.0
2018,Assam,Kamrup,79.0,11.0,44.0,491.0
2018,Assam,Karbi Anglong,14.0,0.0,22.0,118.0
2018,Assam,Karimganj,77.0,3.0,31.0,270.0
2018,Assam,Kokrajhar,43.0,8.0,0.0,164.0
2018,Assam,Lakhimpur,63.0,7.0,15.0,410.0
2018,Assam,Marigaon,58.0,6.0,173.0,510.0
2018,Assam,Dima Hasao,1.0,0.0,10.0,6.0
2018,Assam,Nagaon,108.0,10.0,23.0,1115.0
2018,Assam,Nalbari,38.0,0.0,0.0,247.0
2018,Assam,Kamrup Metro,4.0,0.0,0.0,9.0
2018,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2018,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2018,Assam,Sivasagar,27.0,2.0,0.0,349.0
2018,Assam,Sonitpur,45.0,0.0,0.0,406.0
2018,Assam,Tinsukia,1.0,2.0,0.0,249.0
2018,Assam,Udalguri,13.0,2.0,0.0,57.0
2018,Assam,Tinsukia,4.0,0.0,1.0,13.0
2018,Assam,Majuli,3.0,0.0,0.0,14.0
2018,Assam,Biswanath,25.0,5.0,0.0,157.0
2018,Assam,Hojai,68.0,9.0,67.0,437.0
2018,Assam,South Salmara Mancachar,57.0,7.0,0.0,485.0
2018,Assam,Charaideo,16.0,1.0,9.0,72.0
2018,Bihar,Araria,23.0,11.0,15.0,34.0
2018,Bihar,Arwal,2.0,10.0,0.0,6.0
2018,Bihar,Aurangabad,2.0,33.0,0.0,40.0
2018,Bihar,Pashchim Champaran,9.0,14.0,8.0,21.0
2018,Bihar,Banka,21.0,14.0,21.0,41.0
2018,Bihar,Begusarai,14.0,26.0,7.0,38.0
2018,Bihar,Pashchim Champaran,12.0,45.0,21.0,82.0
2018,Bihar,Bhagalpur,20.0,19.0,8.0,82.0
2018,Bihar,Bhojpur,9.0,32.0,22.0,40.0
2018,Bihar,Buxar,22.0,23.0,6.0,42.0
2018,Bihar,Darbhanga,20.0,23.0,14.0,55.0
2018,Bihar,Gaya,36.0,42.0,78.0,123.0
2018,Bihar,Gopalganj,4.0,25.0,23.0,53.0
2018,Bihar,Munger,1.0,0.0,0.0,0.0
2018,Bihar,Jamui,10.0,15.0,11.0,37.0
2018,Bihar,Jehanabad,9.0,23.0,25.0,19.0
2018,Bihar,Katihar,40.0,16.0,64.0,113.0
2018,Bihar,Katihar,0.0,0.0,0.0,0.0
2018,Bihar,Khagaria,11.0,16.0,0.0,31.0
2018,Bihar,Kishanganj,16.0,16.0,18.0,34.0
2018,Bihar,Lakhisarai,18.0,3.0,12.0,44.0
2018,Bihar,Madhepura,11.0,7.0,0.0,66.0
2018,Bihar,Madhubani,36.0,39.0,0.0,80.0
2018,Bihar,Purbi Champaran,11.0,49.0,90.0,107.0
2018,Bihar,Munger,14.0,6.0,3.0,94.0
2018,Bihar,Muzaffarpur,45.0,75.0,27.0,236.0
2018,Bihar,Muzaffarpur,1.0,0.0,1.0,0.0
2018,Bihar,Nalanda,26.0,38.0,2.0,58.0
2018,Bihar,Bhagalpur,6.0,11.0,3.0,17.0
2018,Bihar,Nawada,24.0,14.0,0.0,47.0
2018,Bihar,Patna,75.0,107.0,95.0,220.0
2018,Bihar,Patna,0.0,0.0,2.0,0.0
2018,Bihar,Rohtas,17.0,34.0,39.0,93.0
2018,Bihar,Saharsa,9.0,19.0,23.0,56.0
2018,Bihar,Samastipur,9.0,37.0,12.0,49.0
2018,Bihar,Saran,7.0,69.0,80.0,125.0
2018,Bihar,Sheikhpura,2.0,11.0,11.0,16.0
2018,Bihar,Sheohar,3.0,11.0,2.0,15.0
2018,Bihar,Sitamarhi,10.0,26.0,5.0,110.0
2018,Bihar,Siwan,1.0,33.0,55.0,42.0
2018,Bihar,Supaul,19.0,9.0,0.0,51.0
2018,Bihar,Vaishali,3.0,63.0,125.0,70.0
2018,Bihar,Patna,0.0,0.0,0.0,0.0
2018,Bihar,Patna,0.0,0.0,0.0,0.0
2018,Chhattisgarh,Balod,13.0,3.0,29.0,5.0
2018,Chhattisgarh,Balrampur Ramanujganj,46.0,0.0,48.0,6.0
2018,Chhattisgarh,Bemetara,14.0,1.0,37.0,17.0
2018,Chhattisgarh,Bilaspur,64.0,6.0,0.0,67.0
2018,Chhattisgarh,Bijapur,4.0,0.0,5.0,0.0
2018,Chhattisgarh,Dakshin Bastar Dantewada,7.0,1.0,5.0,1.0
2018,Chhattisgarh,Dhamtari,21.0,4.0,23.0,5.0
2018,Chhattisgarh,Durg,61.0,14.0,173.0,49.0
2018,Chhattisgarh,Gariyaband,10.0,0.0,9.0,0.0
2018,Chhattisgarh,Raipur,1.0,0.0,1.0,0.0
2018,Chhattisgarh,Bastar,22.0,0.0,0.0,7.0
2018,Chhattisgarh,Janjgir-Champa,41.0,13.0,107.0,57.0
2018,Chhattisgarh,Jashpur,46.0,1.0,37.0,4.0
2018,Chhattisgarh,Kabeerdham,15.0,1.0,46.0,20.0
2018,Chhattisgarh,Uttar Bastar Kanker,20.0,1.0,34.0,8.0
2018,Chhattisgarh,Kondagaon,3.0,0.0,28.0,1.0
2018,Chhattisgarh,Korba,51.0,4.0,63.0,22.0
2018,Chhattisgarh,Korea,53.0,3.0,1.0,20.0
2018,Chhattisgarh,Mahasamund,22.0,1.0,48.0,6.0
2018,Chhattisgarh,Mungeli,6.0,1.0,24.0,13.0
2018,Chhattisgarh,Narayanpur,6.0,0.0,6.0,1.0
2018,Chhattisgarh,Raigarh,108.0,6.0,0.0,28.0
2018,Chhattisgarh,Raipur,82.0,9.0,274.0,83.0
2018,Chhattisgarh,Rajnandgaon,25.0,0.0,110.0,27.0
2018,Chhattisgarh,Surguja,49.0,1.0,73.0,9.0
2018,Chhattisgarh,Sukma,5.0,0.0,0.0,2.0
2018,Chhattisgarh,Surajpur,44.0,3.0,17.0,7.0
2018,Goa,North Goa,12.0,0.0,39.0,5.0
2018,Goa,South Goa,13.0,0.0,16.0,4.0
2018,Goa,North Goa,2.0,0.0,1.0,0.0
2018,Gujarat,Ahmadabad,68.0,1.0,40.0,645.0
2018,Gujarat,Ahmadabad,12.0,0.0,0.0,34.0
2018,Gujarat,Amreli,13.0,0.0,8.0,88.0
2018,Gujarat,Anand,11.0,0.0,14.0,46.0
2018,Gujarat,Arvalli,8.0,0.0,0.0,85.0
2018,Gujarat,Banas Kantha,47.0,0.0,74.0,112.0
2018,Gujarat,Bharuch,10.0,0.0,4.0,28.0
2018,Gujarat,Bhavnagar,20.0,1.0,0.0,98.0
2018,Gujarat,Botad,3.0,0.0,0.0,10.0
2018,Gujarat,Chhotaudepur,8.0,0.0,0.0,11.0
2018,Gujarat,Gandhinagar,0.0,0.0,0.0,0.0
2018,Gujarat,Dohad,21.0,0.0,5.0,16.0
2018,Gujarat,Dang,3.0,0.0,0.0,0.0
2018,Gujarat,Devbhumi Dwarka,7.0,0.0,0.0,62.0
2018,Gujarat,Gandhinagar,12.0,0.0,5.0,88.0
2018,Gujarat,Gir Somnath,12.0,0.0,9.0,89.0
2018,Gujarat,Jamnagar,12.0,1.0,0.0,46.0
2018,Gujarat,Junagadh,16.0,0.0,3.0,164.0
2018,Gujarat,Kachchh,14.0,0.0,4.0,27.0
2018,Gujarat,Kachchh,14.0,1.0,5.0,50.0
2018,Gujarat,Kheda,15.0,0.0,34.0,59.0
2018,Gujarat,Mahisagar,12.0,0.0,22.0,41.0
2018,Gujarat,Mahesana,11.0,1.0,41.0,88.0
2018,Gujarat,Morbi,9.0,0.0,4.0,33.0
2018,Gujarat,Narmada,5.0,0.0,0.0,6.0
2018,Gujarat,Navsari,5.0,0.0,1.0,29.0
2018,Gujarat,Panch Mahals,16.0,0.0,4.0,62.0
2018,Gujarat,Patan,11.0,0.0,4.0,64.0
2018,Gujarat,Porbandar,2.0,0.0,7.0,37.0
2018,Gujarat,Rajkot,22.0,1.0,0.0,193.0
2018,Gujarat,Rajkot,20.0,0.0,1.0,100.0
2018,Gujarat,Sabar Kantha,10.0,0.0,1.0,71.0
2018,Gujarat,Surat,46.0,0.0,0.0,264.0
2018,Gujarat,Surat,5.0,0.0,6.0,23.0
2018,Gujarat,Surendranagar,11.0,2.0,0.0,38.0
2018,Gujarat,Tapi,9.0,0.0,0.0,5.0
2018,Gujarat,Vadodara,11.0,1.0,0.0,88.0
2018,Gujarat,Vadodara,5.0,0.0,2.0,13.0
2018,Gujarat,Valsad,9.0,0.0,19.0,8.0
2018,Haryana,Ambala,52.0,5.0,0.0,159.0
2018,Haryana,Bhiwani,56.0,9.0,0.0,221.0
2018,Haryana,Faridabad,125.0,18.0,0.0,380.0
2018,Haryana,Fatehabad,42.0,2.0,6.0,103.0
2018,Haryana,Ambala,2.0,3.0,1.0,0.0
2018,Haryana,Gurugram,146.0,23.0,39.0,335.0
2018,Haryana,Hisar,59.0,8.0,1.0,168.0
2018,Haryana,Jhajjar,37.0,14.0,0.0,279.0
2018,Haryana,Jind,37.0,12.0,0.0,203.0
2018,Haryana,Kaithal,44.0,5.0,2.0,163.0
2018,Haryana,Karnal,79.0,15.0,0.0,165.0
2018,Haryana,Kurukshetra,32.0,6.0,0.0,146.0
2018,Haryana,Mahendragarh,39.0,13.0,3.0,76.0
2018,Haryana,Palwal,40.0,0.0,0.0,142.0
2018,Haryana,Panchkula,26.0,3.0,9.0,48.0
2018,Haryana,Panipat,99.0,10.0,0.0,282.0
2018,Haryana,Rewari,41.0,5.0,0.0,132.0
2018,Haryana,Rohtak,71.0,13.0,0.0,237.0
2018,Haryana,Sirsa,56.0,5.0,0.0,155.0
2018,Haryana,Sonipat,75.0,15.0,0.0,266.0
2018,Haryana,Yamunanagar,37.0,10.0,0.0,218.0
2018,Haryana,Charki Dadri,20.0,1.0,0.0,78.0
2018,Haryana,Hisar,13.0,3.0,0.0,50.0
2018,Himachal Pradesh,Solan,2.0,0.0,10.0,15.0
2018,Himachal Pradesh,Bilaspur,7.0,0.0,11.0,14.0
2018,Himachal Pradesh,Chamba,10.0,0.0,0.0,3.0
2018,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2018,Himachal Pradesh,Shimla,0.0,0.0,1.0,0.0
2018,Himachal Pradesh,Hamirpur,5.0,1.0,0.0,8.0
2018,Himachal Pradesh,Kangra,25.0,1.0,0.0,9.0
2018,Himachal Pradesh,Kinnaur,0.0,0.0,2.0,7.0
2018,Himachal Pradesh,Kullu,11.0,0.0,17.0,8.0
2018,Himachal Pradesh,Mandi,23.0,1.0,0.0,50.0
