year,state_name,district_name,kidnapping_and_abduction,dowry_deaths,cruelty_by_husband_or_his_relatives,murder_with_rape_gang_rape
2017,Maharashtra,Solapur,0.0,0.0,79.0,0.0
2017,Maharashtra,Solapur,93.0,6.0,102.0,0.0
2017,Maharashtra,Thane,334.0,7.0,242.0,0.0
2017,Maharashtra,Thane,136.0,4.0,97.0,1.0
2017,Maharashtra,Wardha,78.0,4.0,54.0,0.0
2017,Maharashtra,Washim,3.0,0.0,132.0,0.0
2017,Maharashtra,Yavatmal,38.0,8.0,277.0,0.0
2017,Manipur,Bishnupur,0.0,0.0,2.0,0.0
2017,Manipur,Chandel,0.0,0.0,0.0,0.0
2017,Manipur,Churachandpur,0.0,0.0,0.0,0.0
2017,Manipur,Imphal West,0.0,0.0,0.0,0.0
2017,Manipur,Imphal East,0.0,0.0,6.0,0.0
2017,Manipur,Imphal West,0.0,0.0,7.0,0.0
2017,Manipur,Senapati,0.0,0.0,0.0,0.0
2017,Manipur,Tamenglong,0.0,0.0,0.0,0.0
2017,Manipur,Thoubal,0.0,0.0,4.0,0.0
2017,Manipur,Ukhrul,0.0,0.0,0.0,0.0
2017,Meghalaya,East Garo Hills,0.0,0.0,0.0,0.0
2017,Meghalaya,South Garo Hills,0.0,0.0,0.0,0.0
2017,Meghalaya,South West Garo Hills,0.0,0.0,2.0,0.0
2017,Meghalaya,West Garo Hills,0.0,0.0,7.0,0.0
2017,Meghalaya,West Jaintia Hills,0.0,0.0,0.0,0.0
2017,Meghalaya,East Jaintia Hills,0.0,0.0,0.0,0.0
2017,Meghalaya,East Khasi Hills,4.0,0.0,9.0,0.0
2017,Meghalaya,South West Khasi Hills,0.0,0.0,0.0,0.0
2017,Meghalaya,West Khasi Hills,0.0,0.0,2.0,0.0
2017,Meghalaya,Ri Bhoi,7.0,1.0,0.0,0.0
2017,Mizoram,Aizawl,0.0,0.0,10.0,0.0
2017,Mizoram,Champhai,0.0,0.0,2.0,0.0
2017,Mizoram,Kolasib,0.0,0.0,2.0,0.0
2017,Mizoram,Lawngtlai,0.0,0.0,0.0,0.0
2017,Mizoram,Lunglei,0.0,0.0,2.0,0.0
2017,Mizoram,Mamit,0.0,0.0,2.0,0.0
2017,Mizoram,Siaha,0.0,0.0,1.0,0.0
2017,Mizoram,Serchhip,0.0,0.0,1.0,0.0
2017,Mizoram,Aizawl,0.0,0.0,0.0,0.0
2017,Nagaland,Dimapur,5.0,0.0,3.0,0.0
2017,Nagaland,Kiphire,0.0,0.0,0.0,0.0
2017,Nagaland,Kohima,0.0,0.0,0.0,0.0
2017,Nagaland,Longleng,0.0,0.0,0.0,0.0
2017,Nagaland,Mokokchung,0.0,0.0,0.0,0.0
2017,Nagaland,Mon,0.0,0.0,0.0,0.0
2017,Nagaland,Peren,0.0,0.0,0.0,0.0
2017,Nagaland,Phek,0.0,0.0,0.0,0.0
2017,Nagaland,Tuensang,0.0,0.0,0.0,0.0
2017,Nagaland,Wokha,0.0,0.0,0.0,0.0
2017,Nagaland,Zunheboto,0.0,0.0,0.0,1.0
2017,Odisha,Anugul,26.0,16.0,68.0,0.0
2017,Odisha,Baleshwar,170.0,31.0,95.0,0.0
2017,Odisha,Bargarh,76.0,8.0,36.0,0.0
2017,Odisha,Baleshwar,73.0,5.0,29.0,0.0
2017,Odisha,Bhadrak,124.0,18.0,48.0,0.0
2017,Odisha,Balangir,0.0,2.0,59.0,0.0
2017,Odisha,Boudh,0.0,2.0,51.0,0.0
2017,Odisha,Cuttack,0.0,21.0,41.0,0.0
2017,Odisha,Khordha,187.0,3.0,119.0,0.0
2017,Odisha,Cuttack,0.0,0.0,176.0,0.0
2017,Odisha,Deogarh,28.0,1.0,27.0,0.0
2017,Odisha,Dhenkanal,73.0,18.0,42.0,0.0
2017,Odisha,Gajapati,9.0,4.0,38.0,0.0
2017,Odisha,Ganjam,0.0,26.0,0.0,0.0
2017,Odisha,Jagatsinghapur,91.0,6.0,62.0,0.0
2017,Odisha,Jajapur,62.0,43.0,61.0,0.0
2017,Odisha,Jharsuguda,19.0,5.0,14.0,0.0
2017,Odisha,Kalahandi,2.0,0.0,75.0,0.0
2017,Odisha,Kandhamal,29.0,4.0,108.0,0.0
2017,Odisha,Kendrapara,92.0,0.0,206.0,0.0
2017,Odisha,Kendujhar,0.0,19.0,198.0,0.0
2017,Odisha,Khordha,86.0,16.0,26.0,0.0
2017,Odisha,Koraput,105.0,5.0,88.0,0.0
2017,Odisha,Malkangiri,25.0,3.0,42.0,0.0
2017,Odisha,Mayurbhanj,85.0,0.0,267.0,0.0
2017,Odisha,Nayagarh,0.0,2.0,46.0,0.0
2017,Odisha,Nabarangpur,40.0,2.0,61.0,0.0
2017,Odisha,Nuapada,38.0,2.0,44.0,0.0
2017,Odisha,Puri,125.0,32.0,57.0,0.0
2017,Odisha,Rayagada,0.0,1.0,117.0,9.0
2017,Odisha,Sundargarh,100.0,7.0,70.0,0.0
2017,Odisha,Sambalpur,68.0,10.0,68.0,0.0
2017,Odisha,Sonepur,8.0,8.0,16.0,0.0
2017,Odisha,Cuttack,2.0,1.0,0.0,0.0
2017,Odisha,Sundargarh,1.0,0.0,0.0,0.0
2017,Odisha,Sundargarh,0.0,5.0,70.0,0.0
2017,Punjab,Amritsar,0.0,5.0,34.0,0.0
2017,Punjab,Barnala,0.0,1.0,17.0,0.0
2017,Punjab,Gurdaspur,0.0,5.0,32.0,0.0
2017,Punjab,Bathinda,5.0,5.0,63.0,0.0
2017,Punjab,Amritsar,1.0,4.0,58.0,0.0
2017,Punjab,Jalandhar,0.0,0.0,75.0,1.0
2017,Punjab,Ludhiana,0.0,11.0,116.0,0.0
2017,Punjab,Faridkot,0.0,0.0,26.0,0.0
2017,Punjab,Fatehgarh Sahib,0.0,0.0,29.0,0.0
2017,Punjab,Fazilka,1.0,3.0,15.0,0.0
2017,Punjab,Patiala,0.0,1.0,1.0,0.0
2017,Punjab,Gurdaspur,0.0,2.0,27.0,1.0
2017,Punjab,Hoshiarpur,0.0,4.0,78.0,0.0
2017,Punjab,Jalandhar,1.0,4.0,66.0,1.0
2017,Punjab,Kapurthala,0.0,1.0,32.0,0.0
2017,Punjab,Ludhiana,0.0,0.0,15.0,0.0
2017,Punjab,Mansa,0.0,0.0,27.0,0.0
2017,Punjab,Moga,0.0,1.0,37.0,0.0
2017,Punjab,Sri Muktsar Sahib,0.0,2.0,17.0,0.0
2017,Punjab,Pathankot,0.0,1.0,18.0,0.0
2017,Punjab,Patiala,0.0,5.0,91.0,0.0
2017,Punjab,Rupnagar,0.0,4.0,22.0,0.0
2017,Punjab,Sangrur,0.0,4.0,45.0,0.0
2017,Punjab,Tarn Taran,6.0,1.0,19.0,0.0
2017,Punjab,S.A.S Nagar,0.0,0.0,0.0,0.0
2017,Punjab,S.A.S Nagar,0.0,0.0,62.0,0.0
2017,Punjab,Amritsar,0.0,0.0,0.0,0.0
2017,Rajasthan,Ajmer,96.0,16.0,672.0,1.0
2017,Rajasthan,Alwar,0.0,41.0,706.0,0.0
2017,Rajasthan,Banswara,7.0,5.0,155.0,0.0
2017,Rajasthan,Baran,5.0,5.0,302.0,0.0
2017,Rajasthan,Barmer,0.0,30.0,208.0,0.0
2017,Rajasthan,Bharatpur,23.0,48.0,524.0,0.0
2017,Rajasthan,Bhilwara,31.0,6.0,522.0,0.0
2017,Rajasthan,Bikaner,23.0,22.0,384.0,0.0
2017,Rajasthan,Bundi,16.0,4.0,230.0,0.0
2017,Rajasthan,Chittorgarh,15.0,3.0,433.0,0.0
2017,Rajasthan,Churu,0.0,7.0,272.0,0.0
2017,Rajasthan,Dausa,0.0,15.0,183.0,0.0
2017,Rajasthan,Dholpur,23.0,25.0,214.0,0.0
2017,Rajasthan,Dungarpur,0.0,5.0,93.0,0.0
2017,Rajasthan,Ajmer,6.0,1.0,0.0,0.0
2017,Rajasthan,Jodhpur,1.0,0.0,0.0,0.0
2017,Rajasthan,Ganganagar,41.0,12.0,549.0,0.0
2017,Rajasthan,Hanumangarh,50.0,7.0,379.0,0.0
2017,Rajasthan,Jaipur,41.0,7.0,213.0,0.0
2017,Rajasthan,Jaipur,79.0,7.0,206.0,0.0
2017,Rajasthan,Jaipur,15.0,5.0,179.0,0.0
2017,Rajasthan,Jaipur,52.0,10.0,185.0,0.0
2017,Rajasthan,Jaipur,111.0,11.0,296.0,0.0
2017,Rajasthan,Jaisalmer,0.0,14.0,56.0,1.0
2017,Rajasthan,Jalore,0.0,7.0,119.0,0.0
2017,Rajasthan,Jhalawar,79.0,10.0,277.0,2.0
2017,Rajasthan,Jhunjhunu,0.0,13.0,361.0,0.0
2017,Rajasthan,Jodhpur,0.0,5.0,177.0,0.0
2017,Rajasthan,Jodhpur,13.0,8.0,195.0,0.0
2017,Rajasthan,Jodhpur,1.0,19.0,146.0,0.0
2017,Rajasthan,Karauli,33.0,16.0,142.0,0.0
2017,Rajasthan,Kota,71.0,5.0,329.0,0.0
2017,Rajasthan,Kota,13.0,3.0,163.0,0.0
2017,Rajasthan,Nagaur,91.0,12.0,452.0,0.0
2017,Rajasthan,Pali,3.0,7.0,412.0,0.0
2017,Rajasthan,Pratapgarh,9.0,5.0,184.0,0.0
2017,Rajasthan,Rajsamand,24.0,3.0,199.0,0.0
2017,Rajasthan,Sawai Madhopur,16.0,9.0,207.0,0.0
2017,Rajasthan,Sikar,0.0,16.0,359.0,0.0
2017,Rajasthan,Sirohi,15.0,2.0,125.0,0.0
2017,Rajasthan,Tonk,9.0,4.0,282.0,0.0
2017,Rajasthan,Udaipur,64.0,7.0,418.0,0.0
2017,Rajasthan,Jaipur,0.0,0.0,0.0,0.0
2017,Sikkim,Gangtok,20.0,0.0,3.0,0.0
2017,Sikkim,Mangan,0.0,0.0,0.0,0.0
2017,Sikkim,Namchi,1.0,0.0,0.0,0.0
2017,Sikkim,Gyalshing,0.0,0.0,2.0,0.0
2017,Tamil Nadu,Ariyalur,0.0,1.0,6.0,1.0
2017,Tamil Nadu,Chennai,7.0,3.0,123.0,0.0
2017,Tamil Nadu,Coimbatore,16.0,0.0,28.0,0.0
2017,Tamil Nadu,Coimbatore,0.0,0.0,30.0,0.0
2017,Tamil Nadu,Cuddalore,0.0,6.0,33.0,0.0
2017,Tamil Nadu,Dharmapuri,5.0,0.0,9.0,0.0
2017,Tamil Nadu,Dindigul,6.0,0.0,52.0,0.0
2017,Tamil Nadu,Erode,1.0,1.0,16.0,0.0
2017,Tamil Nadu,Kanchipuram,2.0,0.0,12.0,0.0
2017,Tamil Nadu,Kanniyakumari,1.0,3.0,8.0,0.0
2017,Tamil Nadu,Karur,0.0,1.0,3.0,0.0
2017,Tamil Nadu,Krishnagiri,0.0,2.0,7.0,0.0
2017,Tamil Nadu,Madurai,0.0,1.0,165.0,0.0
2017,Tamil Nadu,Madurai,0.0,0.0,75.0,0.0
2017,Tamil Nadu,Nagapattinam,0.0,3.0,8.0,0.0
2017,Tamil Nadu,Namakkal,0.0,1.0,7.0,0.0
2017,Tamil Nadu,The Nilgiris,3.0,0.0,3.0,0.0
2017,Tamil Nadu,Perambalur,0.0,0.0,3.0,0.0
2017,Tamil Nadu,Pudukkottai,7.0,2.0,13.0,0.0
2017,Tamil Nadu,Ramanathapuram,10.0,1.0,10.0,0.0
2017,Tamil Nadu,Chennai,0.0,0.0,0.0,0.0
2017,Tamil Nadu,Tiruchirappalli,0.0,0.0,0.0,0.0
2017,Tamil Nadu,Salem,9.0,2.0,12.0,0.0
2017,Tamil Nadu,Salem,0.0,2.0,2.0,0.0
2017,Tamil Nadu,Sivaganga,12.0,0.0,45.0,0.0
2017,Tamil Nadu,Thanjavur,11.0,1.0,12.0,0.0
2017,Tamil Nadu,Theni,0.0,1.0,70.0,0.0
2017,Tamil Nadu,Tirunelveli,2.0,0.0,36.0,0.0
2017,Tamil Nadu,Tirunelveli,2.0,0.0,5.0,0.0
2017,Tamil Nadu,Thiruvallur,0.0,4.0,13.0,0.0
2017,Tamil Nadu,Tiruvannamalai,2.0,1.0,23.0,0.0
2017,Tamil Nadu,Thiruvarur,0.0,0.0,7.0,0.0
2017,Tamil Nadu,Tuticorin,5.0,0.0,19.0,1.0
2017,Tamil Nadu,Tiruppur,0.0,1.0,15.0,0.0
2017,Tamil Nadu,Tiruppur,0.0,0.0,17.0,0.0
2017,Tamil Nadu,Tiruchirappalli,0.0,1.0,9.0,0.0
2017,Tamil Nadu,Tiruchirappalli,0.0,0.0,9.0,0.0
2017,Tamil Nadu,Vellore,0.0,2.0,32.0,0.0
2017,Tamil Nadu,Villupuram,16.0,6.0,26.0,0.0
2017,Tamil Nadu,Virudhunagar,0.0,2.0,21.0,0.0
2017,Tamil Nadu,Coimbatore,0.0,0.0,0.0,0.0
2017,Telangana,Hyderabad,73.0,32.0,1562.0,1.0
2017,Telangana,Hyderabad,123.0,27.0,1278.0,0.0
2017,Telangana,Karimnagar,0.0,6.0,241.0,0.0
2017,Telangana,Khammam,52.0,5.0,228.0,0.0
2017,Telangana,Nizamabad,2.0,6.0,278.0,0.0
2017,Telangana,Yadadri Bhuvanagiri,0.0,30.0,946.0,0.0
2017,Telangana,Peddapalli,5.0,7.0,263.0,0.0
2017,Telangana,Siddipet,2.0,12.0,208.0,0.0
2017,Telangana,Warangal,58.0,29.0,387.0,0.0
2017,Telangana,Adilabad,2.0,3.0,151.0,0.0
2017,Telangana,Bhadradri Kothagudem,43.0,11.0,238.0,0.0
2017,Telangana,Jayashankar Bhupalapally,0.0,9.0,94.0,0.0
2017,Telangana,Jogulamba Gadwal,0.0,0.0,39.0,1.0
2017,Telangana,Kamareddy,0.0,5.0,122.0,0.0
2017,Telangana,Kumuram Bheem Asifabad,0.0,1.0,85.0,0.0
2017,Telangana,Mahabubabad,6.0,5.0,85.0,0.0
2017,Telangana,Mahabubnagar,0.0,4.0,128.0,0.0
2017,Telangana,Medak,0.0,3.0,145.0,0.0
2017,Telangana,Nagarkurnool,0.0,7.0,77.0,0.0
2017,Telangana,Nalgonda,7.0,9.0,304.0,0.0
2017,Telangana,Nirmal,5.0,6.0,148.0,0.0
2017,Telangana,Rajanna Sircilla,0.0,4.0,71.0,0.0
2017,Telangana,Sangareddy,0.0,14.0,172.0,0.0
2017,Telangana,Suryapet,23.0,2.0,223.0,0.0
2017,Telangana,Vikarabad,0.0,4.0,153.0,1.0
2017,Telangana,Wanaparthy,2.0,1.0,70.0,0.0
2017,Telangana,Hyderabad,0.0,0.0,0.0,0.0
2017,Tripura,Dhalai,4.0,4.0,24.0,0.0
2017,Tripura,Gomati,0.0,4.0,51.0,0.0
2017,Tripura,West Tripura,0.0,0.0,0.0,0.0
2017,Tripura,Khowai,0.0,2.0,24.0,0.0
2017,Tripura,North Tripura,1.0,8.0,30.0,1.0
2017,Tripura,Unakoti,2.0,3.0,38.0,1.0
2017,Tripura,South Tripura,6.0,4.0,52.0,0.0
2017,Tripura,Unakoti,0.0,3.0,26.0,0.0
2017,Tripura,West Tripura,10.0,5.0,103.0,0.0
2017,Uttar Pradesh,Agra,311.0,76.0,502.0,1.0
2017,Uttar Pradesh,Aligarh,350.0,61.0,377.0,2.0
2017,Uttar Pradesh,Prayagraj,0.0,68.0,487.0,1.0
2017,Uttar Pradesh,Ambedkar Nagar,0.0,12.0,20.0,0.0
2017,Uttar Pradesh,Amethi,0.0,16.0,82.0,0.0
2017,Uttar Pradesh,Amroha,0.0,25.0,0.0,0.0
2017,Uttar Pradesh,Auraiya,7.0,32.0,180.0,0.0
2017,Uttar Pradesh,Azamgarh,17.0,36.0,172.0,0.0
2017,Uttar Pradesh,Budaun,0.0,51.0,346.0,2.0
2017,Uttar Pradesh,Baghpat,0.0,7.0,96.0,1.0
2017,Uttar Pradesh,Bahraich,0.0,62.0,1.0,0.0
2017,Uttar Pradesh,Ballia,25.0,31.0,122.0,0.0
2017,Uttar Pradesh,Balrampur,0.0,23.0,4.0,0.0
2017,Uttar Pradesh,Banda,10.0,40.0,78.0,0.0
2017,Uttar Pradesh,Bara Banki,24.0,28.0,123.0,2.0
2017,Uttar Pradesh,Bareilly,0.0,53.0,0.0,2.0
2017,Uttar Pradesh,Basti,15.0,19.0,159.0,1.0
2017,Uttar Pradesh,Bijnor,11.0,21.0,185.0,3.0
2017,Uttar Pradesh,Bulandshahr,24.0,45.0,394.0,1.0
2017,Uttar Pradesh,Chandauli,9.0,17.0,8.0,0.0
2017,Uttar Pradesh,Chitrakoot,11.0,14.0,46.0,0.0
2017,Uttar Pradesh,Deoria,0.0,32.0,39.0,1.0
2017,Uttar Pradesh,Etah,0.0,36.0,115.0,1.0
2017,Uttar Pradesh,Etawah,21.0,39.0,173.0,0.0
2017,Uttar Pradesh,Ayodhya,7.0,26.0,24.0,0.0
2017,Uttar Pradesh,Fatehpur,95.0,40.0,100.0,0.0
2017,Uttar Pradesh,Firozabad,0.0,41.0,182.0,0.0
2017,Uttar Pradesh,Lucknow,10.0,1.0,0.0,0.0
2017,Uttar Pradesh,Ghaziabad,0.0,41.0,575.0,2.0
2017,Uttar Pradesh,Ghazipur,96.0,26.0,110.0,0.0
2017,Uttar Pradesh,Gonda,0.0,40.0,12.0,0.0
2017,Uttar Pradesh,Gorakhpur,0.0,42.0,0.0,2.0
2017,Uttar Pradesh,Hamirpur,0.0,27.0,54.0,16.0
2017,Uttar Pradesh,Hapur,0.0,18.0,76.0,0.0
2017,Uttar Pradesh,Hardoi,70.0,59.0,188.0,1.0
2017,Uttar Pradesh,Hathras,128.0,12.0,167.0,0.0
2017,Uttar Pradesh,Jalaun,0.0,27.0,62.0,0.0
2017,Uttar Pradesh,Jaunpur,257.0,38.0,86.0,0.0
2017,Uttar Pradesh,Jhansi,19.0,34.0,152.0,0.0
2017,Uttar Pradesh,Kannauj,0.0,32.0,151.0,0.0
2017,Uttar Pradesh,Kanpur Dehat,0.0,41.0,180.0,0.0
2017,Uttar Pradesh,Kanpur Nagar,0.0,55.0,792.0,0.0
2017,Uttar Pradesh,Kasganj,0.0,32.0,78.0,1.0
2017,Uttar Pradesh,Kaushambi,94.0,20.0,121.0,0.0
2017,Uttar Pradesh,Kheri,141.0,72.0,158.0,2.0
2017,Uttar Pradesh,Kushinagar,29.0,57.0,54.0,0.0
2017,Uttar Pradesh,Lalitpur,22.0,18.0,58.0,0.0
2017,Uttar Pradesh,Lucknow,0.0,57.0,1293.0,2.0
2017,Uttar Pradesh,Mahrajganj,6.0,20.0,64.0,0.0
2017,Uttar Pradesh,Mahoba,12.0,8.0,30.0,0.0
2017,Uttar Pradesh,Mainpuri,0.0,41.0,126.0,2.0
2017,Uttar Pradesh,Mathura,0.0,44.0,208.0,0.0
2017,Uttar Pradesh,Mau,0.0,19.0,110.0,0.0
2017,Uttar Pradesh,Meerut,68.0,40.0,601.0,0.0
2017,Uttar Pradesh,Mirzapur,2.0,31.0,37.0,1.0
2017,Uttar Pradesh,Moradabad,4.0,30.0,346.0,3.0
2017,Uttar Pradesh,Muzaffarnagar,0.0,26.0,166.0,2.0
2017,Uttar Pradesh,Pilibhit,0.0,30.0,200.0,0.0
2017,Uttar Pradesh,Pratapgarh,13.0,27.0,147.0,0.0
2017,Uttar Pradesh,Rae Bareli,50.0,29.0,65.0,0.0
2017,Uttar Pradesh,Rampur,0.0,20.0,0.0,0.0
2017,Uttar Pradesh,Saharanpur,133.0,25.0,125.0,2.0
2017,Uttar Pradesh,Sambhal,0.0,32.0,159.0,1.0
2017,Uttar Pradesh,Sant Kabir Nagar,0.0,27.0,55.0,0.0
2017,Uttar Pradesh,Shahjahanpur,0.0,48.0,247.0,2.0
2017,Uttar Pradesh,Shamli,0.0,17.0,123.0,1.0
2017,Uttar Pradesh,Shrawasti,0.0,17.0,6.0,0.0
2017,Uttar Pradesh,Siddharthnagar,3.0,16.0,6.0,0.0
2017,Uttar Pradesh,Sitapur,0.0,75.0,230.0,0.0
2017,Uttar Pradesh,Sonbhadra,10.0,19.0,4.0,0.0
2017,Uttar Pradesh,Bhadohi,0.0,19.0,3.0,0.0
2017,Uttar Pradesh,Sultanpur,0.0,23.0,21.0,1.0
2017,Uttar Pradesh,Unnao,42.0,50.0,232.0,0.0
2017,Uttar Pradesh,Varanasi,0.0,20.0,522.0,0.0
2017,Uttar Pradesh,Lucknow,1.0,0.0,0.0,0.0
2017,West Bengal,Alipurduar,77.0,4.0,218.0,0.0
2017,West Bengal,Paschim Bardhaman,54.0,17.0,411.0,0.0
2017,West Bengal,Bankura,23.0,19.0,205.0,0.0
2017,West Bengal,North 24 Parganas,55.0,19.0,1176.0,0.0
2017,West Bengal,North 24 Parganas,17.0,8.0,269.0,0.0
2017,West Bengal,Birbhum,20.0,16.0,233.0,0.0
2017,West Bengal,Cooch Behar,24.0,27.0,572.0,0.0
2017,West Bengal,Dakshin Dinajpur,36.0,16.0,178.0,0.0
2017,West Bengal,Darjeeling,22.0,6.0,86.0,0.0
2017,West Bengal,Hooghly,87.0,25.0,594.0,0.0
2017,West Bengal,Howrah,0.0,0.0,0.0,0.0
2017,West Bengal,Howrah,99.0,4.0,236.0,0.0
2017,West Bengal,Howrah,67.0,5.0,782.0,1.0
2017,West Bengal,Jalpaiguri,95.0,18.0,145.0,0.0
2017,West Bengal,Jhargram,44.0,7.0,73.0,0.0
2017,West Bengal,Paschim Medinipur,0.0,1.0,2.0,0.0
2017,West Bengal,Kolkata,175.0,13.0,871.0,0.0
2017,West Bengal,Malda,18.0,23.0,266.0,0.0
2017,West Bengal,Murshidabad,184.0,42.0,1573.0,0.0
2017,West Bengal,Nadia,155.0,50.0,898.0,0.0
2017,West Bengal,Paschim Medinipur,49.0,17.0,449.0,0.0
2017,West Bengal,Purba Medinipur,132.0,14.0,709.0,0.0
2017,West Bengal,Purulia,10.0,11.0,162.0,0.0
2017,West Bengal,Kolkata,2.0,0.0,2.0,0.0
2017,West Bengal,Darjeeling,0.0,0.0,0.0,0.0
2017,West Bengal,Darjeeling,50.0,3.0,625.0,0.0
2017,West Bengal,Uttar Dinajpur,39.0,6.0,271.0,0.0
2017,West Bengal,South 24 Parganas,203.0,24.0,1500.0,0.0
2017,West Bengal,Hooghly,9.0,14.0,459.0,1.0
2017,West Bengal,South 24 Parganas,87.0,10.0,728.0,0.0
2017,West Bengal,Kalimpong,4.0,0.0,13.0,0.0
2017,West Bengal,Purba Bardhaman,106.0,35.0,471.0,0.0
2017,West Bengal,South 24 Parganas,6.0,6.0,631.0,0.0
2017,West Bengal,North 24 Parganas,218.0,25.0,1342.0,1.0
2017,West Bengal,North 24 Parganas,113.0,14.0,650.0,0.0
2017,Andaman And Nicobar Islands,South Andamans,0.0,1.0,1.0,0.0
2017,Andaman And Nicobar Islands,Nicobars,0.0,0.0,0.0,0.0
2017,Chandigarh,Chandigarh,88.0,1.0,121.0,0.0
2017,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,0.0,0.0,4.0,0.0
2017,The Dadra And Nagar Haveli And Daman And Diu,Daman,0.0,0.0,4.0,0.0
2017,The Dadra And Nagar Haveli And Daman And Diu,Diu,0.0,0.0,1.0,0.0
2017,Delhi,Central,153.0,2.0,73.0,0.0
2017,Delhi,North West,0.0,0.0,0.0,0.0
2017,Delhi,East,191.0,4.0,208.0,0.0
2017,Delhi,New Delhi,0.0,0.0,0.0,0.0
2017,Delhi,North West,6.0,0.0,0.0,0.0
2017,Delhi,New Delhi,26.0,1.0,14.0,0.0
2017,Delhi,North,150.0,2.0,123.0,0.0
2017,Delhi,North East,361.0,24.0,294.0,1.0
2017,Delhi,North West,347.0,7.0,305.0,2.0
2017,Delhi,North West,451.0,19.0,141.0,0.0
2017,Delhi,New Delhi,15.0,0.0,0.0,0.0
2017,Delhi,South,285.0,9.0,173.0,0.0
2017,Delhi,South East,315.0,7.0,129.0,0.0
2017,Delhi,South West,112.0,8.0,93.0,0.0
2017,Delhi,New Delhi,0.0,0.0,164.0,0.0
2017,Delhi,West,206.0,5.0,290.0,0.0
2017,Delhi,North West,385.0,18.0,312.0,3.0
2017,Delhi,Shahdara,156.0,5.0,141.0,0.0
2017,Delhi,South West,299.0,9.0,275.0,0.0
2017,Lakshadweep,Lakshadweep District,0.0,0.0,2.0,0.0
2018,Andhra Pradesh,Prakasam,6.0,5.0,542.0,1.0
2018,Andhra Pradesh,East Godavari,22.0,3.0,220.0,0.0
2018,Andhra Pradesh,Srikakulam,15.0,9.0,166.0,0.0
2018,Andhra Pradesh,Tirupati,0.0,6.0,83.0,0.0
2018,Andhra Pradesh,Ntr,24.0,10.0,537.0,0.0
2018,Andhra Pradesh,Visakhapatnam,80.0,5.0,634.0,0.0
2018,Andhra Pradesh,Vizianagaram,6.0,6.0,186.0,0.0
2018,Andhra Pradesh,West Godavari,12.0,14.0,551.0,0.0
2018,Arunachal Pradesh,Anjaw,0.0,0.0,1.0,0.0
2018,Arunachal Pradesh,Changlang,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Dibang Valley,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,East Kameng,6.0,0.0,2.0,0.0
2018,Arunachal Pradesh,West Kameng,1.0,0.0,2.0,0.0
2018,Arunachal Pradesh,Kurung Kumey,1.0,0.0,2.0,0.0
2018,Arunachal Pradesh,Lohit,13.0,0.0,3.0,0.0
2018,Arunachal Pradesh,Longding,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Lower Dibang Valley,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Papum Pare,17.0,0.0,38.0,0.0
2018,Arunachal Pradesh,Lower Subansiri,0.0,0.0,1.0,0.0
2018,Arunachal Pradesh,Upper Subansiri,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Tawang,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Tirap,0.0,0.0,1.0,0.0
2018,Arunachal Pradesh,Namsai,0.0,0.0,6.0,0.0
2018,Arunachal Pradesh,Siang,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Kamle,0.0,0.0,0.0,0.0
2018,Arunachal Pradesh,Lower Siang,0.0,0.0,1.0,0.0
2018,Arunachal Pradesh,Leparada,0.0,0.0,1.0,0.0
2018,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2018,Assam,Barpeta,36.0,22.0,0.0,0.0
2018,Assam,Baksa,0.0,2.0,99.0,0.0
2018,Assam,Bongaigaon,26.0,10.0,265.0,0.0
2018,Assam,Cachar,32.0,12.0,620.0,12.0
2018,Assam,Chirang,0.0,0.0,89.0,1.0
2018,Assam,Darrang,42.0,4.0,493.0,0.0
2018,Assam,Dhemaji,0.0,4.0,152.0,0.0
2018,Assam,Dhubri,33.0,10.0,1090.0,0.0
2018,Assam,Dibrugarh,30.0,2.0,386.0,0.0
2018,Assam,Kamrup Metro,2.0,0.0,0.0,7.0
2018,Assam,Goalpara,50.0,10.0,390.0,0.0
2018,Assam,Golaghat,107.0,4.0,389.0,0.0
2018,Assam,Kamrup Metro,127.0,6.0,774.0,0.0
2018,Assam,Hailakandi,0.0,4.0,336.0,0.0
2018,Assam,West Karbi Anglong,0.0,9.0,10.0,0.0
2018,Assam,Jorhat,24.0,1.0,464.0,0.0
2018,Assam,Kamrup,44.0,11.0,491.0,7.0
2018,Assam,Karbi Anglong,22.0,0.0,118.0,1.0
2018,Assam,Karimganj,31.0,3.0,270.0,0.0
2018,Assam,Kokrajhar,0.0,8.0,164.0,6.0
2018,Assam,Lakhimpur,15.0,7.0,410.0,0.0
2018,Assam,Marigaon,173.0,6.0,510.0,0.0
2018,Assam,Dima Hasao,10.0,0.0,6.0,0.0
2018,Assam,Nagaon,23.0,10.0,1115.0,0.0
2018,Assam,Nalbari,0.0,0.0,247.0,8.0
